title,company,location,country,country_code,salary_min,salary_max,description,created,contract_type,search_term,url,skills_mentioned,is_remote,salary_avg,posted_date,posted_month
Business Analyst (all genders),Fritz Holter GmbH,"Wels, Oberösterreich",Austria,at,,,"Wohlige Wärme, erfrischende Kühle, gesundes Wasser - HOLTER schafft Komfort in jedem Zuhause. An 24 Standorten beschäftigen wir über 850 Mitarbeiterinnen und Mitarbeiter. Als Familienunternehmen leben wir unsere Leidenschaft für Sanitär und Heizung seit 150 Jahren. In den Mein Holter Bad Ausstellungen verwirklichen wir tagtäglich Bad(t)räume für Kundinnen und Kunden. Zur Verstärkung unseres Teams suchen wir für unsere HOLTER Zentrale in Wels / Oberösterreich eine engagierte Persönlichkeit als B…",2026-02-20 15:58:43+00:00,,business analyst,https://www.adzuna.at/land/ad/5637938655?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=836399C651E040AE38320FE799927344DE764FAF,,0,,2026-02-20,Feb 2026
Senior IT Business Analyst:in,ÖBB-Konzern,Österreich,Austria,at,,,"Jetzt bewerben Senior IT Business Analyst:in ÖBB-Personenverkehr AG Wien-Favoriten, Wien, 1100, AUT Normalarbeitszeit Gleitzeit 38,5 Std. req25058 Wir möchten neue Wege gehen. Und neue Wege schaffen. Heute. Für morgen. Für uns. Jetzt Teil des TeamOEBB werden! Der Bereich IT & Digitalisierung betreut die bestehenden Systeme und gestaltet neue Lösungsansätze der personenverkehrsspezifischen IT. Das Team Digitale Mobilitätsservices"" verantwortet eine Vielzahl verkaufsfördernder Services und treibt…",2026-03-17 17:44:18+00:00,,business analyst,https://www.adzuna.at/land/ad/5669687885?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=8D59A71A10A90E29972523EE9E8320104A88C92B,,0,,2026-03-17,Mar 2026
IT Business Analyst:in (w/m/d),Bank Gutmann AG,"Wien, Österreich",Austria,at,,,"Im Private Banking, der Vermögensverwaltung und der Wertpapiertechnik zählt unser Familienunternehmen mit Sitz im ersten Bezirk in Wien zu den führenden österreichischen Privatbanken. Unsere Mitarbeiter:innen sind für uns ein wesentlicher Erfolgsfaktor. Verlässlichkeit, Verantwortungsbewusstsein sowie die fachliche Kompetenz sind uns besondere Anliegen. Werden Sie Teil unserer Gutmann Family! Wir freuen uns auf Sie! IT Business Analyst:in (w/m/d) Unser Angebot für Sie * Vollzeit oder Teilzeit (…",2026-03-09 20:14:11+00:00,permanent,business analyst,https://www.adzuna.at/land/ad/5659515337?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=1630192BC43F6AB81D0E8D765986D0FAA8FA6283,,0,,2026-03-09,Mar 2026
IT Requirements Engineer and Business Analyst (w/m/d),Ayvens Austria GmbH,"Wien, Österreich",Austria,at,,,"Werde Teil von Ayvens, dem führenden Anbieter für bessere Mobilität. Mit Niederlassungen in 42 Ländern, 3,4 Millionen verwalteten Fahrzeugen, davon über eine halbe Million Elektrofahrzeuge, und rund 14.000 Mitarbeitenden sorgen wir für mehr Nachhaltigkeit in Unternehmensflotten und auf den Straßen. Entdecke die spannende und dynamische Welt der betrieblichen Mobilität und gestalte die Zukunft aktiv mit. Du begleitest IT-(Weiter-)Entwicklungen von der Idee bis zum Go-Live Du übersetzt Business-A…",2026-03-15 05:21:30+00:00,,business analyst,https://www.adzuna.at/land/ad/5666115413?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=4DEC4788EB82DA66F5325D514E3B9233C3C315A9,,0,,2026-03-15,Mar 2026
Business Analyst (m/w/x),MIC Datenverarbeitung GmbH,"Linz, Oberösterreich",Austria,at,,,ENTFALTE DEIN POTENZIAL TECH-KARRIERE MIT WELTWEIT FÜHRENDEN SOFTWARE LÖSUNGEN Business Analyst (m/w/x) Als privat geführtes und kontinuierlich wachsendes Unternehmen ist MIC weltweit führend in Zoll- und Trade Compliance Softwarelösungen. Mehr als 800 Kunden in über 55 Ländern auf sechs Kontinenten nutzen MIC Software. Wachse mit uns und bringe dich mit deiner Expertise ein! Nutze unsere einzigartige Internationalität und gestalte mit unseren innovativen GTMLösungen die Zukunft des globalen Ha…,2026-03-05 22:54:06+00:00,,business analyst,https://www.adzuna.at/land/ad/5655464439?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=5AE8B5781ABF4F1B4A13BBECD6B6D94582A667CB,,0,,2026-03-05,Mar 2026
IT Business Analyst (all genders),BENE GmbH,"Wien, Österreich",Austria,at,,,"IT Business Analyst (all genders) Dienstort Wien, Waidhofen/Ybbs oder Eferding Bene ist ein international führender Anbieter für die Gestaltung und Einrichtung von innovativen und inspirierenden Büros und Arbeitswelten. Bene, mit Hauptsitz und Produktion in Österreich, ist in über 40 Ländern mit über 750 MitarbeiterInnen aktiv. Eigenverantwortung und Umgang auf Augenhöhe bedeutet für uns die Basis für Spitzenleistungen. BENE GMBH SCHWARZWIESENSTRASSE 3 A-3340 WAIDHOFEN/YBBS DEIN BENE TEAM: * Is…",2026-01-08 10:46:56+00:00,,business analyst,https://www.adzuna.at/land/ad/5573619591?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=2416E9D1C8EA0BCA3D4471FC76BABDCBB3F40B75,,0,,2026-01-08,Jan 2026
Business Analyst Retail ERP (m/w/d),SPAR ICS – Information & Communication Services,Österreich,Austria,at,,,"Business Analyst Retail ERP (m/w/d) Dienstort: Salzburg, Wernberg, Wien Wir sind das I"" und T"" in Retail SPAR ICS ist die IT-Gesellschaft der SPAR Österreich-Gruppe und kümmert sich um sämtliche IT-Belange von SPAR, INTERSPAR und SES Spar European Shopping Centers. Wir sind über 700 kluge Köpfe und haben zwei Agenden: Das reibungslose Einkaufserlebnis aller SPAR-Kundinnen und -Kunden in 5 Ländern und die digitalen Geschäftsprozesse hinter den Regalen"" im Konzern. Du unterstützt uns dabei: * Bus…",2026-03-08 08:47:09+00:00,permanent,business analyst,https://www.adzuna.at/land/ad/5658397752?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=7B76903D8D81E7F9A0C0FE9C23EFAE06627DE28B,,0,,2026-03-08,Mar 2026
Business Analyst Digitale Transformation (m/w/d),HASSLACHER NORICA TIMBER,"Sachsenburg, Spittal an der Drau",Austria,at,,,"Holz. Traum. Job. in Sachsenburg Business Analyst Digitale Transformation (m/w/d) Welche Aufgaben Sie bei uns erwarten * Mitwirkung bei Projekten der digitalen Transformation, zB: der Einführung des neuen ERP-Systems * Umfassende Betreuung, Weiterentwicklung und Optimierung des bestehenden ERP-Systems; Durchführung von Systemanpassungen, Konfigurationen sowie Testung, Updates und Releasewechseln; Verwaltung von Benutzerkonten und Zugriffsrechten * Bereitstellung von technischem Support für Anwe…",2026-02-24 19:19:02+00:00,,business analyst,https://www.adzuna.at/land/ad/5643756770?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=F5B1B9BFD0BB37AAEC46F69AE7712151FC440818,,0,,2026-02-24,Feb 2026
IT Business Analyst/Projektleiter*in (m/w/d),UPPER Solutions GmbH,"Wien, Österreich",Austria,at,,,"IT Business Analyst/Projektleiter*in (m/w/d) UPPER Solutions ist ein IT-Unternehmen mit Spezialisierung auf Enterprise Marketing Software Lösungen im deutschsprachigen Raum. Innovation, Serviceorientierung und das ständige Streben nach hohen Qualitätsstandards haben das Unternehmen in den letzten 20 Jahren nachhaltig erfolgreich gemacht. Wir suchen ein neues Teammitglied, das sich für abwechslungsreiche Projekte bei namhaften Kunden komplexen Herausforderungen stellt. Wir bieten: * Motiviertes …",2026-02-12 09:57:24+00:00,,business analyst,https://www.adzuna.at/land/ad/5625910927?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=72749812A23BB7DCD94A17E51F1B91C834A1D6AD,,0,,2026-02-12,Feb 2026
Strategisches Controlling - Business Analyst*in (w/m/d),Brau Union Österreich AG,"Linz, Oberösterreich",Austria,at,,,"Strategisches Controlling - Business Analyst*in (w/m/d) * Linz * Vollzeit, ab sofort * ab 3.992,06 EUR brutto pro Monat, das tatsächliche Jahresgehalt liegt zwischen EUR 59.000 bis EUR 69.000, abhängig von Qualifikation und einschlägiger Berufserfahrung. * Mit Berufserfahrung DEINE AUFGABEN * Safety first! - Du achtest auf deine Sicherheit und Gesundheit und die deiner Kolleg*innen * Betriebswirtschaftliche Analysen inkl. Erarbeitung und Implementierung von Maßnahmen * Enge Zusammenarbeit mit d…",2026-02-26 19:23:03+00:00,,business analyst,https://www.adzuna.at/land/ad/5646324901?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=2A032170C6C6FCEEBAB82C1906836547DF3D6B1F,,0,,2026-02-26,Feb 2026
ERP Business Analyst (m/w/d),Kwizda Pharmadistribution GmbH,"Leopoldsdorf, Wien-Umgebung",Austria,at,,,"Kwizda Pharmadistribution GmbH, ein Tochterunternehmen der Kwizda Unternehmensgruppe, ist der führende Logistikdienstleister für die internationale Gesundheitsindustrie. Im regulatorisch anspruchsvollen Umfeld haben wir uns klar als Premium Anbieter positioniert und bewerkstelligen damit ein eindrucksvolles Wachstum. Als Smart-Distribution Hub"" liefern wir unseren Kunden einen Mehrwert durch Datenaufbereitung und Analyse. Um das Potential unserer modernen IT-Landschaft optimal auszuschöpfen und…",2026-02-24 01:12:17+00:00,,business analyst,https://www.adzuna.at/land/ad/5642993841?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=97BA6804A2E5C3D77B287D6232ABA689CB97F0EA,,0,,2026-02-24,Feb 2026
Business Analyst / Produktmanager (m/w/d),SV-Chipkarten Betriebs- und Errichtungsges.m.b.H.,"Wien, Österreich",Austria,at,,,"Business Analyst / Produktmanager (M/W/D) Als Business Analyst spielst du eine zentrale Rolle bei der Analyse, Planung und Weiterentwicklung unserer technisch anspruchsvollen e-Health Software Lösungen für Versicherte, Dienstgeber und Vertragspartner. Deine Aufgaben: * Du verantwortest die Analyse, Planung Umsetzung und die laufende Verbesserung technisch komplexer Softwarelösungen und -produkte * Du sammelst und dokumentierst Anforderungen, Prozessmodelle zur Sicherstellung eines klaren Verstä…",2026-03-17 20:44:24+00:00,,business analyst,https://www.adzuna.at/land/ad/5669759402?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=68C4B8FD55B5C4C5969468A04CCC983BC5CD5A99,,0,,2026-03-17,Mar 2026
Projektleiter/Business Analyst (m/w/d),Translogica GmbH,"Innsbruck, Tirol",Austria,at,,,"Projektleiter/Business Analyst (m/w/d) Kempten, Hamburg, Innsbruck, Wien Innovationen gehören gelebt Wir sind ein erfolgreiches Software-Unternehmen, führen Standorte in Innsbruck (Headquarter), Krems, Wien, Kempten (DE) sowie Hamburg (DE) mit rund 120 Mitarbeiter/innen und entwickeln innovative Softwarelösungen für den Wachstumsmarkt Logistik. Im Mittelpunkt steht dabei unser leistungsfähiges Transport- und Dokumentenmanagement-System (TDMS) translogica/dotiga. Für dessen Einführung, Konfigura…",2026-02-19 12:54:21+00:00,,business analyst,https://www.adzuna.at/land/ad/5636013986?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=F9C83D3CD2FA341E8165715392F9CF973F2E655C,,0,,2026-02-19,Feb 2026
Senior Business Analyst (m/w/d),Software Daten Service Gesellschaft m.b.H.,"Wien, Österreich",Austria,at,,,"Job-ID: 237760 Senior Business Analyst (m/w/d) * Software Daten Service (SDS) * Wien * Karrierelevel: 04 - Berufserfahrene * Erforderliche Berufserfahrung: 5 Jahre und mehr * Deutsch, Englisch Jetzt bewerben Deine Aufgaben Als Business Analyst hast du den Kunden und seine Geschäftsprozesse immer im Fokus. Du verstehst die fachlichen Bedürfnisse und Herausforderungen unserer Kunden und übersetzt diese in Anforderungen, die für unser Development-Team umsetzbar sind. Dabei verstehst du es, gemeins…",2026-03-19 17:52:36+00:00,,business analyst,https://www.adzuna.at/land/ad/5672080309?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=7BCDABC76D429C0BAF59148EC7CB5B627F215A24,,0,,2026-03-19,Mar 2026
Business Analyst SCM (m/w/d),HOFER KG,"Sattledt, Wels-Land",Austria,at,,,"Der richtige Weg für mich Business Analyst SCM (m/w/d) Aufgaben, die mich erwarten * aktives und selbständiges Analysieren von Supply Chain Prozessen (wie z.B. Beschaffung, interne und externe Transportlogistik und Lagerlogistik) * Identifizieren und Spezifizieren von Berechnungsanforderungen sowie Erstellen und Interpretieren von Berichten zur Prozessoptimierung * Modellieren von Daten sowie Auswerten und Interpretieren der Ergebnisse * selbständiges Aufbereiten von Kennzahlen und Informieren …",2026-03-19 08:53:09+00:00,,business analyst,https://www.adzuna.at/land/ad/5671716672?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=181E7C3D0DAD4C99DD457E834EF17A8E2CAA964A,,0,,2026-03-19,Mar 2026
Commercial Business Analyst (m/w/d),Lohmann & Rauscher GmbH,"Wien, Österreich",Austria,at,,,"Commercial Business Analyst (m/w/d) We are looking for top talents who want to contribute and realize their expertise, ideas, and ambitions in our international teams. L&R is a globally operating and expanding company for medical products. In our core business fields, we develop and produce innovative products and solutions for patients, ranging from high-tech applications in negative pressure therapy to modern wound dressings. Your role * Global Collaboration: Work closely with international s…",2026-02-27 13:22:10+00:00,,business analyst,https://www.adzuna.at/land/ad/5647237490?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=B023656A25E1DA32570A0437BE64AE832159AB5C,r,0,,2026-02-27,Feb 2026
Business Operations Analyst (all genders),Lam Research,"Villach, Kärnten",Austria,at,,,"At Lam Research, we create equipment that drives technological advancements in the semiconductor industry. Our innovative solutions enable chipmakers to power progress in nearly all aspects of modern life, and it takes each member of our team to make it possible. Across our organization, our employees come to work and change the world. We take on the toughest challenges with precision and accuracy. We push for the next big semiconductor breakthrough. We lead the way in one of the most critical …",2026-03-19 04:19:34+00:00,,business analyst,https://www.adzuna.at/land/ad/5671588773?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=FC4DEDE13EE2D4505B4D1E7EA8E0BCF01D39DE8C,,0,,2026-03-19,Mar 2026
Senior Business Analyst - AI & Low-Code/No-Code (m/w/d),Wüstenrot Gruppe,Salzburg,Austria,at,,,"Komm in unser Team als: Senior Business Analyst - AI & Low-Code/No-Code (m/w/d) Dienstort: Salzburg, Wien oder deine Wohnung Die Wüstenrot Technology GmbH gehört im Bereich der Informationstechnologie zu den größten Arbeitgebern im Raum Salzburg. Wir entwickeln, implementieren, unterstützen und servicieren die IT der Unternehmensgruppe Wüstenrot im In- und Ausland. Du verbindest Business-Ziele mit moderner KI und Low-Code/No-Code Plattformen und beschleunigst so die Digitalisierung unserer Proz…",2026-03-14 05:21:15+00:00,,business analyst,https://www.adzuna.at/land/ad/5664755270?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=3C0DCB8C68B5C47F471E04775B088DB0F2537800,,0,,2026-03-14,Mar 2026
Senior Business Analyst - AI & Low-Code/No-Code (m/w/d),Wüstenrot Gruppe,Österreich,Austria,at,,,"Komm in unser Team als: Senior Business Analyst - AI & Low-Code/No-Code (m/w/d) Dienstort: Salzburg, Wien oder deine Wohnung Die Wüstenrot Technology GmbH gehört im Bereich der Informationstechnologie zu den größten Arbeitgebern im Raum Salzburg. Wir entwickeln, implementieren, unterstützen und servicieren die IT der Unternehmensgruppe Wüstenrot im In- und Ausland. Du verbindest Business-Ziele mit moderner KI und Low-Code/No-Code Plattformen und beschleunigst so die Digitalisierung unserer Proz…",2026-03-14 05:21:15+00:00,,business analyst,https://www.adzuna.at/land/ad/5664755266?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=2B1F0EB06A73FF089A6391343BC606C87FD8AA7C,,0,,2026-03-14,Mar 2026
Senior Business Analyst - AI & Low-Code/No-Code (m/w/d),Wüstenrot Gruppe,"Wien, Österreich",Austria,at,,,"Komm in unser Team als: Senior Business Analyst - AI & Low-Code/No-Code (m/w/d) Dienstort: Salzburg, Wien oder deine Wohnung Die Wüstenrot Technology GmbH gehört im Bereich der Informationstechnologie zu den größten Arbeitgebern im Raum Salzburg. Wir entwickeln, implementieren, unterstützen und servicieren die IT der Unternehmensgruppe Wüstenrot im In- und Ausland. Du verbindest Business-Ziele mit moderner KI und Low-Code/No-Code Plattformen und beschleunigst so die Digitalisierung unserer Proz…",2026-03-14 05:21:15+00:00,,business analyst,https://www.adzuna.at/land/ad/5664755268?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=0AB057B1BAB7EC1A7AE7CB204658C9CFFEC66A07,,0,,2026-03-14,Mar 2026
